date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2023-03-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,3000,2.77
2023-03-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,400,0.37
2023-03-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,200,0.18
2023-03-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,600,0.55
2023-03-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,2800,2.58
2023-03-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,oil and fats,Oil (palm),62,L,actual,Retail,RWF,2300,2.12
2023-03-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,350,0.32
2023-03-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,150,0.14
2023-03-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,200,0.18
2023-03-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,500,0.46
2023-03-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,1000,0.92
2023-03-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,cereals and tubers,Maize,51,KG,actual,Retail,RWF,550,0.51
2023-03-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,1000,0.92
2023-03-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,500,0.46
2023-03-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,cereals and tubers,Rice (imported),64,KG,actual,Retail,RWF,1400,1.29
2023-03-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,cereals and tubers,Rice (local),71,KG,actual,Retail,RWF,1200,1.11
2023-03-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,2800,2.58
2023-03-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,RWF,3500,3.23
2023-03-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,miscellaneous food,Salt,185,KG,actual,Retail,RWF,400,0.37
2023-03-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1400,1.29
2023-03-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,oil and fats,Oil,137,L,actual,Retail,RWF,2200,2.03
2023-03-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,oil and fats,Oil (palm),62,L,actual,Retail,RWF,2800,2.58
2023-03-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,200,0.18
2023-03-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,200,0.18
2023-03-15,Eastern Province,Kirehe,Nyamugari,2360,-2.28,30.77,cereals and tubers,Maize,51,KG,actual,Retail,RWF,550,0.51
2023-03-15,Eastern Province,Kirehe,Nyamugari,2360,-2.28,30.77,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,250,0.23
2023-03-15,Eastern Province,Kirehe,Nyamugari,2360,-2.28,30.77,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,500,0.46
2023-03-15,Eastern Province,Kirehe,Nyamugari,2360,-2.28,30.77,cereals and tubers,Rice (imported),64,KG,actual,Retail,RWF,1300,1.2
2023-03-15,Eastern Province,Kirehe,Nyamugari,2360,-2.28,30.77,cereals and tubers,Rice (local),71,KG,actual,Retail,RWF,1200,1.11
2023-03-15,Eastern Province,Kirehe,Nyamugari,2360,-2.28,30.77,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,700,0.65
2023-03-15,Eastern Province,Kirehe,Nyamugari,2360,-2.28,30.77,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,2800,2.58
2023-03-15,Eastern Province,Kirehe,Nyamugari,2360,-2.28,30.77,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1400,1.29
2023-03-15,Eastern Province,Kirehe,Nyamugari,2360,-2.28,30.77,oil and fats,Oil,137,L,actual,Retail,RWF,2200,2.03
2023-03-15,Eastern Province,Kirehe,Nyamugari,2360,-2.28,30.77,oil and fats,Oil (palm),62,L,actual,Retail,RWF,1800,1.66
2023-03-15,Eastern Province,Kirehe,Nyamugari,2360,-2.28,30.77,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,1300,1.2
2023-03-15,Eastern Province,Kirehe,Nyamugari,2360,-2.28,30.77,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,500,0.46
2023-03-15,Eastern Province,Kirehe,Nyamugari,2360,-2.28,30.77,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,150,0.14
2023-03-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,700,0.65
2023-03-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,450,0.42
2023-03-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,cereals and tubers,Rice (imported),64,KG,actual,Retail,RWF,1400,1.29
2023-03-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,1766.67,1.63
2023-03-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,RWF,350,0.32
2023-03-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1300,1.2
2023-03-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,oil and fats,Oil (palm),62,L,actual,Retail,RWF,2400,2.21
2023-03-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,450,0.42
2023-03-15,Southern Province,Gisagara,Mugombwa,2381,-2.68,29.85,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,833.33,0.77
2023-03-15,Southern Province,Gisagara,Mugombwa,2381,-2.68,29.85,cereals and tubers,Rice (imported),64,KG,actual,Retail,RWF,1333.33,1.23
2023-03-15,Southern Province,Gisagara,Mugombwa,2381,-2.68,29.85,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1300,1.2
2023-03-15,Southern Province,Gisagara,Mugombwa,2381,-2.68,29.85,oil and fats,Oil (palm),62,L,actual,Retail,RWF,2433.33,2.24
2023-03-15,Southern Province,Gisagara,Mugombwa,2381,-2.68,29.85,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,150,0.14
2023-03-15,Southern Province,Gisagara,Mugombwa (Camp),2367,-2.67,29.85,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,742.86,0.69
2023-03-15,Southern Province,Gisagara,Mugombwa (Camp),2367,-2.67,29.85,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,425,0.39
2023-03-15,Southern Province,Gisagara,Mugombwa (Camp),2367,-2.67,29.85,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,460,0.42
2023-03-15,Southern Province,Gisagara,Mugombwa (Camp),2367,-2.67,29.85,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,825,0.76
2023-03-15,Southern Province,Gisagara,Mugombwa (Camp),2367,-2.67,29.85,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,2566.67,2.37
2023-03-15,Southern Province,Gisagara,Mugombwa (Camp),2367,-2.67,29.85,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1300,1.2
2023-03-15,Southern Province,Gisagara,Mugombwa (Camp),2367,-2.67,29.85,oil and fats,Oil (palm),62,L,actual,Retail,RWF,2433.33,2.24
2023-03-15,Southern Province,Gisagara,Mugombwa (Camp),2367,-2.67,29.85,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,450,0.42
2023-03-15,Southern Province,Gisagara,Mugombwa (Camp),2367,-2.67,29.85,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,220,0.2
2023-03-15,Southern Province,Gisagara,Mugombwa (Camp),2367,-2.67,29.85,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,300,0.28
2023-03-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,350,0.32
2023-03-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,800,0.74
2023-03-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,cereals and tubers,Maize,51,KG,actual,Retail,RWF,550,0.51
2023-03-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,350,0.32
2023-03-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,480,0.44
2023-03-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,cereals and tubers,Rice (local),71,KG,actual,Retail,RWF,1100,1.01
2023-03-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,cereals and tubers,"Rice (long grain, high quality, local)",379,KG,actual,Retail,RWF,1100,1.01
2023-03-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,780,0.72
2023-03-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,miscellaneous food,Salt,185,KG,actual,Retail,RWF,400,0.37
2023-03-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,oil and fats,Oil,137,L,actual,Retail,RWF,2300,2.12
2023-03-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,oil and fats,Oil (palm),62,L,actual,Retail,RWF,2000,1.84
2023-03-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,1400,1.29
2023-03-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,350,0.32
2023-03-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,300,0.28
2023-03-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,250,0.23
2023-03-15,Southern Province,Nyamagabe,Kigeme,2359,-2.49,29.52,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,300,0.28
2023-03-15,Southern Province,Nyamagabe,Kigeme,2359,-2.49,29.52,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,766.67,0.71
2023-03-15,Southern Province,Nyamagabe,Kigeme,2359,-2.49,29.52,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,450,0.42
2023-03-15,Southern Province,Nyamagabe,Kigeme,2359,-2.49,29.52,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,3000,2.77
2023-03-15,Southern Province,Nyamagabe,Kigeme,2359,-2.49,29.52,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,RWF,3500,3.23
2023-03-15,Southern Province,Nyamagabe,Kigeme,2359,-2.49,29.52,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1400,1.29
2023-03-15,Southern Province,Nyamagabe,Kigeme,2359,-2.49,29.52,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,350,0.32
2023-03-15,Southern Province,Nyamagabe,Kigeme,2359,-2.49,29.52,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,283.33,0.26
2023-03-15,Southern Province,Nyamagabe,Kigeme,2359,-2.49,29.52,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,250,0.23
2023-03-15,Southern Province,Nyamagabe,Kigeme (Camp),2371,-2.48,29.52,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,300,0.28
2023-03-15,Southern Province,Nyamagabe,Kigeme (Camp),2371,-2.48,29.52,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,450,0.42
2023-03-15,Southern Province,Nyamagabe,Kigeme (Camp),2371,-2.48,29.52,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,3000,2.77
2023-03-15,Southern Province,Nyamagabe,Kigeme (Camp),2371,-2.48,29.52,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,250,0.23
2023-03-15,Western Province,Karongi,Karongi,2377,-2.07,29.35,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,733.33,0.68
2023-03-15,Western Province,Karongi,Karongi,2377,-2.07,29.35,cereals and tubers,Rice (imported),64,KG,actual,Retail,RWF,1371.43,1.26
2023-03-15,Western Province,Karongi,Karongi,2377,-2.07,29.35,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,700,0.65
2023-03-15,Western Province,Karongi,Karongi,2377,-2.07,29.35,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,2900,2.67
2023-03-15,Western Province,Karongi,Karongi,2377,-2.07,29.35,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1333.33,1.23
2023-03-15,Western Province,Karongi,Karongi,2377,-2.07,29.35,oil and fats,Oil (palm),62,L,actual,Retail,RWF,2450,2.26
2023-03-15,Western Province,Karongi,Karongi,2377,-2.07,29.35,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,300,0.28
2023-03-15,Western Province,Karongi,Kivuruga,2379,-2.16,29.39,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,800,0.74
2023-03-15,Western Province,Karongi,Kivuruga,2379,-2.16,29.39,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,350,0.32
2023-03-15,Western Province,Karongi,Kivuruga,2379,-2.16,29.39,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,450,0.42
2023-03-15,Western Province,Karongi,Kivuruga,2379,-2.16,29.39,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,2700,2.49
2023-03-15,Western Province,Karongi,Kivuruga,2379,-2.16,29.39,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1425,1.31
2023-03-15,Western Province,Karongi,Kivuruga,2379,-2.16,29.39,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,350,0.32
2023-03-15,Western Province,Karongi,Kivuruga,2379,-2.16,29.39,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,300,0.28
2023-03-15,Western Province,Karongi,Kiziba (Camp),2376,-2.13,29.36,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1500,1.38
2023-03-15,Western Province,Karongi,Mubuga,2378,-2.14,29.31,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,500,0.46
2023-03-15,Western Province,Karongi,Mubuga,2378,-2.14,29.31,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,700,0.65
2023-03-15,Western Province,Karongi,Mubuga,2378,-2.14,29.31,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,350,0.32
2023-03-15,Western Province,Karongi,Mubuga,2378,-2.14,29.31,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,2387.5,2.2
2023-03-15,Western Province,Karongi,Mubuga,2378,-2.14,29.31,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,2580,2.38
2023-03-15,Western Province,Karongi,Mubuga,2378,-2.14,29.31,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1390,1.28
2023-03-15,Western Province,Karongi,Mubuga,2378,-2.14,29.31,oil and fats,Oil (palm),62,L,actual,Retail,RWF,2000,1.84
2023-04-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,350,0.32
2023-04-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,900,0.82
2023-04-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,315,0.29
2023-04-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,516.67,0.47
2023-04-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,575,0.52
2023-04-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,RWF,3500,3.18
2023-04-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1433.33,1.3
2023-04-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,500,0.45
2023-04-15,Eastern Province,Gatsibo,Ntungaruze,2375,-1.6,30.27,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,1000,0.91
2023-04-15,Eastern Province,Gatsibo,Ntungaruze,2375,-1.6,30.27,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,350,0.32
2023-04-15,Eastern Province,Gatsibo,Ntungaruze,2375,-1.6,30.27,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,550,0.5
2023-04-15,Eastern Province,Gatsibo,Ntungaruze,2375,-1.6,30.27,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,600,0.55
2023-04-15,Eastern Province,Gatsibo,Ntungaruze,2375,-1.6,30.27,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,3500,3.18
2023-04-15,Eastern Province,Gatsibo,Ntungaruze,2375,-1.6,30.27,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1500,1.36
2023-04-15,Eastern Province,Gatsibo,Ntungaruze,2375,-1.6,30.27,oil and fats,Oil (palm),62,L,actual,Retail,RWF,2400,2.18
2023-04-15,Eastern Province,Gatsibo,Ntungaruze,2375,-1.6,30.27,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,150,0.14
2023-04-15,Eastern Province,Gatsibo,Ntungaruze,2375,-1.6,30.27,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,600,0.55
2023-04-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,500,0.45
2023-04-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,1000,0.91
2023-04-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,400,0.36
2023-04-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,600,0.55
2023-04-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,cereals and tubers,Rice (imported),64,KG,actual,Retail,RWF,1400,1.27
2023-04-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,700,0.64
2023-04-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,3000,2.73
2023-04-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1500,1.36
2023-04-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,oil and fats,Oil (palm),62,L,actual,Retail,RWF,2500,2.27
2023-04-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,500,0.45
2023-04-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,150,0.14
2023-04-15,Eastern Province,Kirehe,Kabeza,2363,-2.31,30.83,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,200,0.18
2023-04-15,Eastern Province,Kirehe,Kigufi,2364,-2.24,30.8,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,1000,0.91
2023-04-15,Eastern Province,Kirehe,Kigufi,2364,-2.24,30.8,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,300,0.27
2023-04-15,Eastern Province,Kirehe,Kigufi,2364,-2.24,30.8,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,600,0.55
2023-04-15,Eastern Province,Kirehe,Kigufi,2364,-2.24,30.8,cereals and tubers,Rice (imported),64,KG,actual,Retail,RWF,1400,1.27
2023-04-15,Eastern Province,Kirehe,Kigufi,2364,-2.24,30.8,cereals and tubers,Rice (local),71,KG,actual,Retail,RWF,1200,1.09
2023-04-15,Eastern Province,Kirehe,Kigufi,2364,-2.24,30.8,cereals and tubers,"Rice (long grain, high quality, local)",379,KG,actual,Retail,RWF,1400,1.27
2023-04-15,Eastern Province,Kirehe,Kigufi,2364,-2.24,30.8,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,700,0.64
2023-04-15,Eastern Province,Kirehe,Kigufi,2364,-2.24,30.8,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,3200,2.91
2023-04-15,Eastern Province,Kirehe,Kigufi,2364,-2.24,30.8,miscellaneous food,Salt,185,KG,actual,Retail,RWF,400,0.36
2023-04-15,Eastern Province,Kirehe,Kigufi,2364,-2.24,30.8,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1500,1.36
2023-04-15,Eastern Province,Kirehe,Kigufi,2364,-2.24,30.8,oil and fats,Oil,137,L,actual,Retail,RWF,2500,2.27
2023-04-15,Eastern Province,Kirehe,Kigufi,2364,-2.24,30.8,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,1100,1
2023-04-15,Eastern Province,Kirehe,Kigufi,2364,-2.24,30.8,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,500,0.45
2023-04-15,Eastern Province,Kirehe,Kigufi,2364,-2.24,30.8,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,150,0.14
2023-04-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,500,0.45
2023-04-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,875,0.8
2023-04-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,300,0.27
2023-04-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,cereals and tubers,Rice (imported),64,KG,actual,Retail,RWF,1350,1.23
2023-04-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,800,0.73
2023-04-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,2800,2.55
2023-04-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,RWF,3500,3.18
2023-04-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1450,1.32
2023-04-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,oil and fats,Oil (palm),62,L,actual,Retail,RWF,2400,2.18
2023-04-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,150,0.14
2023-04-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,400,0.36
2023-04-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,900,0.82
2023-04-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,cereals and tubers,Maize,51,KG,actual,Retail,RWF,400,0.36
2023-04-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,1000,0.91
2023-04-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,500,0.45
2023-04-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,cereals and tubers,Rice (imported),64,KG,actual,Retail,RWF,1400,1.27
2023-04-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,cereals and tubers,Rice (local),71,KG,actual,Retail,RWF,1200,1.09
2023-04-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,cereals and tubers,"Rice (long grain, high quality, local)",379,KG,actual,Retail,RWF,1300,1.18
2023-04-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,800,0.73
2023-04-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,RWF,3500,3.18
2023-04-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,miscellaneous food,Salt,185,KG,actual,Retail,RWF,400,0.36
2023-04-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1450,1.32
2023-04-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,oil and fats,Oil,137,L,actual,Retail,RWF,2400,2.18
2023-04-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,150,0.14
2023-04-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,200,0.18
2023-04-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,275,0.25
2023-04-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,250,0.23
2023-04-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,cereals and tubers,Rice (imported),64,KG,actual,Retail,RWF,1300,1.18
2023-04-15,Southern Province,Gisagara,Kabuga,1068,-2.69,29.85,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,716.67,0.65
